salary,type,link,job_name
年収500万円〜900万円,正社員,https://job.yahoo.co.jp/jobs/detail/29e99f3194d9844d7ed264efc3c2137cd0bb6d83b3c839a45461802ed101535a?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,サーバーサイドエンジニア（SIer出身の方歓迎）
月給80万円〜100万円,業務委託,https://job.yahoo.co.jp/jobs/detail/83ba2172af9a64a50e50064f4de7c56b93525ffb5ab83480c1001e1f53837674?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,フリーランス|Java|経験者歓迎！スマホ向け既存ゲー
年収500万円〜700万円,正社員,https://job.yahoo.co.jp/company/1000017521/jobs/715205a31801679eba58e3936233ce45eaf5c144a66404b40e7609dbdefc1e43?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,クラウドエンジニア【フレックス制、子会社のGMOアドマーケティングでの採用となります。】
非掲載,正社員,https://job.yahoo.co.jp/company/1000010095/jobs/ad6dcb6fab5ff7be0290a1488324904235d7bb2c36d5fb67db3123d633df71c6?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,LINEインフラエンジニア/Fintech
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/cb3a6f981b7fc8b448023011715f43eee0af6c7dc9380eb0ceca19cfac0cfb11?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,大手不動産サービスwebシステム開発業務委託高収入完全週休2日制
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/963ff13f14e5bb1e50045397db516b5232bfc8930dbc04c54b8de86712704739?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェアエンジニア/HRMOS
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/1bdd744e9883b38bccbf4c315aa2d7305b649e669b014c912a497c39bc173640?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェアエンジニア(SiteReliablity)(HRMOS)
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/884d3c8dd4d4dfa2d2131f2abadae26bed1751cd4d65d4597a2f3d95f6b4cb1f?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,業務委託大手不動産サービスwebシステム開発月給～60万円
非掲載,正社員,https://job.yahoo.co.jp/company/2000015687/jobs/2a4ce732bbab7c4d65075f9c37137fe276dda2006a07ec4607106e0081615e80?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,サーバーサイドエンジニア
年収300万円〜420万円,正社員,https://job.yahoo.co.jp/jobs/detail/3de65865fecc8c23bcc88568b06e2ebd67345ce942c822c14cc490129d5b24ce?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,《乃木坂駅》デザイナーとプログラマーの両方やりたいフロントエンドエンジニア募集（リモートも可）｜その他のシステム開発(オープンWEB系)関連職
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/091907cc11e67e09e4d75113a89b252a33e3811a408edfff53e9f8f730bea7e9?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,大手不動産サービスwebシステム開発/業務委託/フリーランスでも正社員並みの保障で安心&安定/20代で月給～60万円/高収入/完全週休2日制
港区六本木,年収490万円〜980万円,https://job.yahoo.co.jp/jobs/detail/a9351f613a3a0886e86fa6250f168eb18e417425c0d77587d20dae9dd391ac99?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【エンジニア(データプラットフォーム)】プログラマ・システムエンジニア(オープン・WEB)正社員
年収600万円〜,正社員,https://job.yahoo.co.jp/company/1000017521/jobs/aeabcd65547422db20350132147cca60b69927cca30cb07d437742b390ba6e86?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,フルスタックエンジニア【GMOアドマーケティング】
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/5f1b9584f1edb80228a5bb047d6b36d7aac6eeb86ff8835efb89a6933b9df900?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,計測プラットフォームバックエンドエンジニア
年収500万円〜800万円,正社員,https://job.yahoo.co.jp/jobs/detail/b262f1b1de077429a19b95ea6da6b160f308aebc91c11683474a20453631f3ac?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,"【Java,Python】アプリケーションエンジニア"
月給20万円〜40万円,正社員,https://job.yahoo.co.jp/company/1100034458/jobs/c83c00f25a7ad543acd0a2f752c972fc6d053accad09483596bf016313cae8ae?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,実務未経験から挑戦できるWeb開発プログラマ
月給20万円〜25万円,正社員,https://job.yahoo.co.jp/company/1000016114/jobs/631d2c99ed3d20688726b2797cb00ff015cf92d747cf2def0948b18fd576b144?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェア設計・開発（PG・SE）
"年収500万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/b729eae7750132687f536fe37bc6fa1bc55efcaac5873cb2d05fd44e730bebba?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,iOSエンジニア（Swift経験者歓迎）
年収300万円〜420万円,正社員,https://job.yahoo.co.jp/jobs/detail/b5b836500f2415586dc5ad42d120389e399dfc16c8dac1d5e7e588877c227d13?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,《赤坂駅》デザイナーとプログラマーの両方やりたいフロントエンドエンジニア募集（リモートも可）｜その他のシステム開発(オープンWEB系)関連職
"年収550万円〜1,200万円",非掲載,https://job.yahoo.co.jp/jobs/detail/ce17186c0df930791cab736e286acf1c185c8ee89a946f3b97033ddcbfebca72?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システム運用設計【経験者】プログラマ・システムエンジニア(オープン・WEB)正社員
"年収800万円〜1,200万円",正社員,https://job.yahoo.co.jp/jobs/detail/5e82155468954109cc608b8dbe3c35dadc0ac11cda81e0e4a152ce8b33b74117?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プログラマー（自社製品開発）／フロントエンドエンジニア
"年収500万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1500136533/jobs/09a8d830bc4dec15043222dfa7a8de9470ad2910302f632413987b4ea2cb6f2d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア(Web)、ネットワークエンジニア・サーバーエンジニア(Web)、プログラマー(Web)【Datachain事業】Sr.ServersideEngineer
月給28万円〜55万円,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/736077cfad7bb73448608bbaaf1f0ffd56cc974371a34a277b1d088fbb91da01?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェアエンジニア～医師同士の知識共有新規サービス／Kotlin、TypeScript～
"年収500万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1500226043/jobs/9e9161e33667637f7782b44e3d181a9aa8a453ef44042c47420b80299d70b1fe?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェア設計・開発（PG・SE）
年収500万円〜,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/921a1fc73b16b9599d80991f8a9439f9916c90cae2c9ec3888409a25ffb75e04?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【エンジニア】ソフトウェアエンジニア（新規事業担当）～東証一部上場/自社サービス～
年収400万円〜900万円,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/54b5be00269cae6629d5b5faba9aca64dc8ac9990e5ad096505eb46dfe16620d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,"システムエンジニア(Web)、プログラマー(Web)【エンジニア】サーバーサイドアーキテクト(Kotlin,SpringBoot,Terraform)"
月給70万円〜90万円,正社員,https://job.yahoo.co.jp/jobs/detail/6242a28c54886ab2f4bf910a5f5cdba2cb321ed0487393f2003951245a9b1731?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,データベースエンジニア（オープン、Web系）
港区,業務委託,https://job.yahoo.co.jp/jobs/detail/f6245c4318d559e325b998db7dee4ba077e882c08312fae9ab3af43c7e90cf95?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,フリーランス|Scala|経験者歓迎！広告配信システム
年収300万円〜400万円,"年収591.2万円〜1,001.2万円",https://job.yahoo.co.jp/jobs/detail/f43114b69491cca5c2f8975dae19da6f37c12ef8f9405b74bb2c7f4d55c53036?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,株式会社リクルートマーケティングパートナーズ【エンジニア/デザイナー】／【スタディサプリENGLISH】Scalaエンジニア
月給25万円〜70万円,月給80万円〜100万円,https://job.yahoo.co.jp/jobs/detail/601c720e0ac88ead6a41d9fc1e2ca8d073994adcbadbafac6b429541c627a3a0?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,業務委託サーバーサイドエンジニアクラウド型ERPのPC向けWEBサービス開発（サーバーサイド）月給80万円～100万円
月給35万円〜70万円,正社員,https://job.yahoo.co.jp/jobs/detail/12bf7239a7d012e7f9e2ff2bebc8f3a56cb0602c4ea6fcb298e4b200715fe79e?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,大規模Webサイト・スマホ向けアプリの運用保守＜研修あり＞/東京都港区
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/05ff847f9dcde84e062be37dabf0eac5211d7f9dab55f22b838a137d9eb77b3a?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【WEB面接可】地理空間データサイエンティスト（データサイエンスセクション）データサイエンティスト・アナリスト正社員
港区,正社員,https://job.yahoo.co.jp/company/1500340499/jobs/cf17e91933268249b875f9bebff87dedd2195b534295e5485bd415135d57f6ab?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェア設計・開発（PG・SE）
港区,正社員,https://job.yahoo.co.jp/jobs/detail/9101ee4fae67d9313776e228924c7eb242e74a16965b3105bfe798df641720a4?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ソフトウェア設計・開発（PG・SE）
"年収700万円〜1,299万円",月給80万円〜100万円,https://job.yahoo.co.jp/jobs/detail/eb795dfebb8edade4ddaa488b5263f1e52915128f0dde739b2116824ae6b1c05?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,業務委託サーバーサイドエンジニアクラウド型ERPのPC向けWEBサービス開発（サーバーサイド）月給80万円～100万円
月給57万円〜60万円,月給80万円〜100万円,https://job.yahoo.co.jp/jobs/detail/cbf0b4688bbdef71b60d7cacc8769fa6f75c27a4ab0b6db64bec5182061d1dee?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,業務委託サーバーサイドエンジニア月給80万円～100万円
非掲載,契約社員・正社員,https://job.yahoo.co.jp/company/1000000940/jobs/32c44efc753dad4bed11c9378cea4b13406fa250362935f887aea03b7b03d902?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア(Web)、プログラマー(コンシューマーゲーム)、プログラマー(ソーシャルゲーム)、プログラマー(Web)、その他(その他)、ソフトウェアエンジニア(その他)【教育事業】N高等
"時給3,700円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/cb05a61a7007489ab3c1ce447dd6e89d1ca983d95fe97a8a4a06dcd6bf9198d7?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【複数名募集】ソフトウェア開発に伴うプロジェクトマネージャーIT・CAD・クリエイティブ／SE・プログラマー
年収500万円〜,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/978f06e61ae228a0b1399ae756d8de676048cbb1611bcc1827c1fa1b0874365c?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア(Web)、プログラマー(Web)、ソフトウェアエンジニア(その他)【エンジニア】ソフトウェアエンジニア（家族の健康を守るサービス）
"時給2,600円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/04ba0d247b365a55f8fa48d5026aa6ac44217210c941d2dcdf5fee962d102ed7?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,SE・プログラマJava、SQLビックデータを使用した人流システムの開発派遣社員
月給22万円〜66万円,正社員,https://job.yahoo.co.jp/jobs/detail/5b5f11ff82bef43d8c6301b236c10e9be3f2bfd59197b182fa40318885e30438?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Webエンジニア（東京勤務）
"時給2,700円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/df935fd7ca0167b995a7649a3b76c0a0d114e7d69d2496c1c59e926fbdf76ed1?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,SE・プログラマ10:00開始コミュニケーションを図るツールの機能開発派遣社員
年収500万円〜800万円,正社員,https://job.yahoo.co.jp/jobs/detail/d1eb7e2c474b3ff9509764469d4bac8017841e1d2d0e070bc601032f466b4ef1?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プログラマー（自社製品開発）／プログラマー（SI、受託開発）
年収350万円〜750万円,正社員,https://job.yahoo.co.jp/company/1000003666/jobs/1cf98780f04fd2081a3f3e092103bb44605f3f00e2ae22beb790b58fc7ba10ce?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プログラマー(コンシューマーゲーム)、サーバーサイドエンジニア(コンシューマーゲーム)、プログラマー(ソーシャルゲーム)、サーバーサイドエンジニア(ソーシャルゲーム)【ゲーム開発（東京）】サーバ
年収300万円〜600万円,正社員,https://job.yahoo.co.jp/jobs/detail/ef23e08576ca04f611dc2a3e964a7aebbe8c868d8723b77317e5be24fe30b65b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【サーバーサイドエンジニア】
"年収800万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1100037445/jobs/bf1b166e426bd418fa2a97f729789b1bc36076c53afd8c414d868f8866305c4d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プログラマー（パッケージソフト、ミドルウェア）／プログラマー（パッケージソフト、ミドルウェア）
年収200万円〜600万円,正社員,https://job.yahoo.co.jp/jobs/detail/8f02de6a58fad641a5eb05850dde04060c05b06547cd4f75cad21e3ba253f6e6?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Webサービス系エンジニア・プログラマ
年収350万円〜750万円,正社員,https://job.yahoo.co.jp/jobs/detail/351118e085f41af4bf7fbbccf48c0433c66195ce6bbdf76e1adc363615651da3?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Webサービス系エンジニア・プログラマ
非掲載,正社員,https://job.yahoo.co.jp/company/1000017794/jobs/f476999a6591ab0cdcf1c9cfd0e6df0177158e72434840b18800404821a40adb?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【【ITエンジニア】◆WEB面接OK◆40代・50代も活躍中◆月給60万円可◆ギーク歓迎◆勤務地全国（転勤なし）】
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/12073667cbd78d29561aabf91e96dfe0237ee9cf3fe45c033207ebdcb7f61b3b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,データエンジニア
"時給2,600円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/78c8d4efd0471c1d2512c626c13655d5f99ce2babc460c1786007c43f0c273a0?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,SE・プログラマGolang10時開始サーバサイドの開発エンジニア派遣社員
年収500万円〜800万円,正社員,https://job.yahoo.co.jp/jobs/detail/835e140fd1c546e7dd43f3650cbddee1891a3b83660746204cd2f20f6b9c9a6b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プログラマー（自社製品開発）／プログラマー（自社製品開発）
年収600万円〜800万円,正社員,https://job.yahoo.co.jp/company/2000015454/jobs/f47eeda8d8bf55cbf6b6e65ea98fcbc0bafe6d71ff2ac2026c7b089d202e02bf?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,リードエンジニア（
"時給3,000円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/44e9fed06b49996c39e210b373a87f8cd92bdf96dcc2b6434aa0839622e5f80d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,）【フルフレックス】
年収500万円〜,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/a6d4df2a4ad50ab72ae4cf1f6ff5f26a62b65c3cae46b8b3118233f5103f6dda?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,SE・プログラマ大手リモートワーク相談可ETL処理の開発運用等派遣社員
"時給3,000円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/5596976b7b78ad1a510068db3c99e3b6a580417257ca3d4b0a0b917c4fd5b101?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア(Web)、プログラマー(Web)、機械学習エンジニア(その他)【エンジニア】機械学習エンジニア（AIチーム）
年収500万円〜899万円,正社員,https://job.yahoo.co.jp/company/1000001002/jobs/f4a3d361408493e94cfa6ad09ec1d5cf402c09a000e729948c1bc3fdb45314f1?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,新着/サーバーサイドエンジニア
年収400万円〜650万円,正社員,https://job.yahoo.co.jp/company/1000007836/jobs/ec4c15ce94fe49a8ce37223256a1aee761240f2e764687167bbc75749e24a10b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【SI出身者歓迎/自社勤務】システムエンジニア【東証一部上場/自社メディア運営で事業拡大中】
年収450万円〜600万円,正社員,https://job.yahoo.co.jp/company/1110000779/jobs/c9463135d74358397310dbdd08436bd8b28a2ae45e4f388eb1b51768d5de26d1?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,データエンジニア/自社サービス/大規模データ処理基盤の設計及び開発
"年収600万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1000000494/jobs/02f0577da83a8e7b767a123752ffcf3cca1799699c7b032af3edc40bcaf07913?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,リードエンジニア（データ分析）◆国内トップシェアを誇るスマホ広告のリーディングカンパニー
非掲載,正社員,https://job.yahoo.co.jp/company/1000010095/jobs/4d3509578788b80e88492931ec39ff3f0274cbbd9efb576c1707a8e2c2c6e44d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,LINEサーバーサイドエンジニア/LINE広告等
年収580万円〜700万円,正社員,https://job.yahoo.co.jp/company/1000007836/jobs/1a0cc7d2943d7d347a7112a41a451f24b0942d9ea17e00575009095d4a3b175b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【東証一部上場/自社勤務】エンジニアリングマネージャー【toC向け自社サービス運営】
年収500万円〜600万円,正社員,https://job.yahoo.co.jp/company/1000000434/jobs/ef75c206d83cd8c3140429557b175a82def16ba42339b65aabf31663c27e2d1e?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,データエンジニア（中核事業）
年収600万円〜800万円,正社員,https://job.yahoo.co.jp/company/1000001422/jobs/3b2676eb7b4dfb04cf66cf0381778bedd4cc8bfe53108ecd861e80ac053179fc?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,※若手歓迎※【メディア統括本部】共通基盤サーバサイドエンジニア
"時給1,850円〜",派遣社員,https://job.yahoo.co.jp/jobs/detail/19907483ee4c3863448c57a9aff53dc3b8b7f624821a3f7ef7cba1584abaffa7?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,総合建設コンサルタント会社にて
年収450万円〜,正社員,https://job.yahoo.co.jp/company/1110000779/jobs/4518ab3cf30e7cb323905e42c843cfa8e3c4b58f28c5476fe898133971d60c9b?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Androidアプリエンジニア/自社サービス/新機能追加、既存機能の改修
"年収400万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1000014423/jobs/3cfa8843651d90d4f96ba1edb8814277c97c85373ce4cb1cba161c6494d7f4ed?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,その他ソフトウェア、ネットワーク関連職／その他ソフトウェア、ネットワーク関連職
"時給3,400円〜3,700円",派遣社員,https://job.yahoo.co.jp/jobs/detail/aae38ec07c9f0edd87be73a868899a2e548242f3a71b60d4746ae9842e22acde?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【長期】ソフトウェア開発に伴うプロジェクトマネージャー【駅チカ】
"年収400万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/86511def25f7f2497481ff367c65ba4f3b0a6cb0a573e3301ed6189674c503d9?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Androidエンジニア
非掲載,正社員,https://job.yahoo.co.jp/company/1000001422/jobs/5e43736b79429cc5975d19d8db88401feac87a05408703ae305b5600b5352304?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア(Web)、データアナリスト(Web)、データサイエンティスト(Web)、データエンジニア(Web)、データアナリスト(その他)、データサイエンティスト(その他)、データエンジニア
月給45万円〜,契約社員,https://job.yahoo.co.jp/company/1500112729/jobs/312dbcd81fea159aa083a5b2654f20d464ee013c5c88b2e9d93be8481ba6a653?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【経験3年以上／基本設計～】Ruby（rails）開発エンジニア｜SE・プログラマ（オープン系）
"年収400万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1100033270/jobs/2aa9689d2a3e38ce565af73df71894a9082665fbfe16e40f0eaa253eeb1a23e9?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア（自社製品開発）／プログラマー（自社製品開発）
年収500万円〜799万円,正社員,https://job.yahoo.co.jp/company/1000007836/jobs/852394f74080017b561cb6b8579235843d45b75d4588cb7e985c15e0027a88f1?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,【IS】データ分析基盤の開発運用エンジニア(Hadoop/Spark).
年収350万円〜750万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/cd8004fc75b206e46df120e31ea22cf0da9639de81000544b1938c91da79f12a?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,IT/コンピューターITエンジニア
"年収450万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/5c70c7cc085fab4860513caaa909740b984eed05b8783e99f0d4e6c33a4875d8?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,＜自社開発＞金融業界のWebエンジニア募集PHPエンジニア
年収500万円〜900万円,正社員,https://job.yahoo.co.jp/jobs/detail/48b7a66db4ff7dc85db1c8825b9f76f3f840ce89c21f262a8805faa536dfdd78?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プロダクトマネジャー《eiicon》
年収550万円〜,正社員,https://job.yahoo.co.jp/company/1100033270/jobs/001663166c96e64ebed6c3d8c57a4f3b145cf0e66fd8d45461cb8471fe274c1d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,映像専門職（撮影、CG制作、アニメーション制作、編集、加工）／プロジェクトマネージャー、リーダー（SI、受託開発）
年収500万円〜,正社員,https://job.yahoo.co.jp/company/1110007036/jobs/281808b9ac27d56148473e334896586db0a91ee6bed440c7c576681cfe67a89c?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,ゲームプログラマー（ブラウザ）／ゲームプログラマー（PC、オンライン）
年収600万円〜900万円,正社員,https://job.yahoo.co.jp/company/1000001219/jobs/f53157226b253f86d7a3c80ff1d79d939b19f2d85b47b488a0ff034f9604b635?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プロジェクトマネージャー、リーダー（自社製品開発）／プロジェクトマネージャー、リーダー（自社製品開発）
年収700万円〜900万円,正社員,https://job.yahoo.co.jp/company/1000057241/jobs/2a33653a9a039bd04d265ec253291c8ac2a8728dc8202cf322a969ecd96b6dd7?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,（100％自社内開発）PM候補※フレックス完備
年収450万円〜600万円,正社員,https://job.yahoo.co.jp/company/1000001219/jobs/223e716eaf3e6538cfd14680d50154f7d390b5efb33f57233b075e8b660f323a?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,プロジェクトマネージャー、リーダー（自社製品開発）／システムエンジニア（自社製品開発）
月給56万円〜,業務委託,https://job.yahoo.co.jp/jobs/detail/3d37c9b2feb4e680d84bc15874da89a6082154fe8eaffa372ddbd883c61c4ce6?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,データ分析基盤の運用、機能改修案件（Java/SQL/spark）
"年収400万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1100033270/jobs/79a66e3ceb053bda1afd212d698aac9a7c0f3345ce2733f362023af3c0dd66dc?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,サーバー設計、構築
年収450万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/22dee5c7ac471dbc5cd92ec749f554860d650c88dc0db3e6f03dba695ebc324d?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,IoTサービス開発(プラットフォーム)エンジニア/自社製品
年収600万円〜800万円,正社員,https://job.yahoo.co.jp/jobs/detail/1f9867051639ee9a1cbd22b7cd076578c2b417ccdbe55981e893b311263bc778?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,リードエンジニア（バックエンド）
年収700万円〜900万円,正社員,https://job.yahoo.co.jp/company/1110045388/jobs/b6028d34b63ca388d57167b6b6fafda776a1086f355a925b2cbbca8d7b07d3f6?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,読書コミュニティサイトの開発エンジニア（正社員/契約社員採用）※子会社出向
年収300万円〜400万円,契約社員,https://job.yahoo.co.jp/jobs/detail/a7216f58199c37c5d33366090237ea910b927b6a7474299fe5c34eb38e97f7d4?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Java/Webサービス・サーバー運用保守/東京都中央区
月給50万円〜60万円,業務委託,https://job.yahoo.co.jp/jobs/detail/845b25574a5876961960c20bf8240f9f2ac795f79ee47d2ca117d77e3b905273?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,★☆大手携帯電話情報系システムの開発！（*＾＾*）☆★
年収550万円〜900万円,正社員,https://job.yahoo.co.jp/company/1000001219/jobs/9d463aad58fde156d577eb6440cdfd2ec34f4ebcf249d632089d071129461cd2?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,Webマーケティング、Webプロモーション／システムコンサルタント（DB、ミドルウェア）
"年収450万円〜1,000万円",正社員,https://job.yahoo.co.jp/company/1100033270/jobs/b92a8f30e729a15f9aa681866abc5546dbc678faba52caded8efd47f6a710301?keyword=scala&l=%E6%9D%B1%E4%BA%AC%E9%83%BD&side=1,システムエンジニア（自社製品開発）
